id,make_model_id,year,name,description,msrp,invoice,created,modified,make_model
184,34,2023,LT Cloth,LT Cloth 4dr SUV (3.6L 6cyl 9A),36745,35055,2022-08-30T22:19:55-04:00,2022-08-30T22:19:55-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
185,34,2023,Premier,Premier 4dr SUV (3.6L 6cyl 9A),46900,44743,2022-08-30T22:19:55-04:00,2022-08-30T22:19:55-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
186,34,2023,High Country,High Country 4dr SUV AWD (3.6L 6cyl 9A),53900,51421,2022-08-30T22:19:55-04:00,2022-08-30T22:19:55-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
187,34,2023,RS,RS 4dr SUV (3.6L 6cyl 9A),44745,42687,2022-08-30T22:19:55-04:00,2022-08-30T22:19:55-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
188,34,2023,Premier,Premier 4dr SUV AWD (3.6L 6cyl 9A),49500,47223,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
189,34,2023,RS,RS 4dr SUV AWD (3.6L 6cyl 9A),46745,44595,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
190,34,2023,LT Cloth,LT Cloth 4dr SUV AWD (3.6L 6cyl 9A),40545,38680,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
191,34,2023,LS,LS 4dr SUV (3.6L 6cyl 9A),34220,32646,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
192,34,2023,LT Leather,LT Leather 4dr SUV (3.6L 6cyl 9A),40440,38580,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
193,34,2023,LT Leather,LT Leather 4dr SUV AWD (3.6L 6cyl 9A),42440,40488,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
194,34,2023,LS,LS 4dr SUV AWD (3.6L 6cyl 9A),36220,34554,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
195,34,2023,High Country,High Country 4dr SUV (3.6L 6cyl 9A),51700,49322,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 34, 'make_id': 6, 'name': 'Traverse', 'make': {'id': 6, 'name': 'Chevrolet'}}"
196,35,2023,2.0T,2.0T 4dr Sedan (2.0L 4cyl Turbo 8A),39150,37388,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 35, 'make_id': 7, 'name': 'G70', 'make': {'id': 7, 'name': 'Genesis'}}"
197,35,2023,2.0T,2.0T 4dr Sedan AWD (2.0L 4cyl Turbo 8A),41250,39394,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 35, 'make_id': 7, 'name': 'G70', 'make': {'id': 7, 'name': 'Genesis'}}"
198,35,2023,3.3T,3.3T 4dr Sedan (3.3L 6cyl Turbo 8A),44650,42641,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 35, 'make_id': 7, 'name': 'G70', 'make': {'id': 7, 'name': 'Genesis'}}"
199,35,2023,3.3T,3.3T 4dr Sedan AWD (3.3L 6cyl Turbo 8A),46750,44646,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 35, 'make_id': 7, 'name': 'G70', 'make': {'id': 7, 'name': 'Genesis'}}"
200,36,2023,Advanced,Advanced 4dr SUV AWD (electric DD),58890,58890,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 36, 'make_id': 7, 'name': 'GV60', 'make': {'id': 7, 'name': 'Genesis'}}"
201,36,2023,Performance,Performance 4dr SUV AWD (electric DD),67890,67890,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 36, 'make_id': 7, 'name': 'GV60', 'make': {'id': 7, 'name': 'Genesis'}}"
202,37,2023,2.5T,2.5T 4dr SUV AWD (2.5L 4cyl Turbo 8A),42900,40756,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 37, 'make_id': 7, 'name': 'GV70', 'make': {'id': 7, 'name': 'Genesis'}}"
203,37,2023,3.5T Sport,3.5T Sport 4dr SUV AWD (3.5L 6cyl Turbo 8A),55000,52250,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 37, 'make_id': 7, 'name': 'GV70', 'make': {'id': 7, 'name': 'Genesis'}}"
204,38,2023,2.5T,2.5T 4dr SUV AWD (2.5L 4cyl Turbo 8A),55550,52772,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 38, 'make_id': 7, 'name': 'GV80', 'make': {'id': 7, 'name': 'Genesis'}}"
205,38,2023,3.5T,3.5T 4dr SUV AWD (3.5L 6cyl Turbo 8A),62700,59566,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 38, 'make_id': 7, 'name': 'GV80', 'make': {'id': 7, 'name': 'Genesis'}}"
206,38,2023,3.5T Advanced +,3.5T Advanced + 4dr SUV AWD (3.5L 6cyl Turbo 8A),70600,67070,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 38, 'make_id': 7, 'name': 'GV80', 'make': {'id': 7, 'name': 'Genesis'}}"
207,39,2023,SLE,SLE 4dr SUV (2.0L 4cyl Turbo 9A),35300,33676,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
208,39,2023,AT4,AT4 4dr SUV AWD (3.6L 6cyl 9A),41900,39973,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
209,39,2023,SLT,SLT 4dr SUV AWD (2.0L 4cyl Turbo 9A),41600,39686,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
210,39,2023,Denali,Denali 4dr SUV AWD (3.6L 6cyl 9A),49100,46841,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
211,39,2023,SLE,SLE 4dr SUV AWD (2.0L 4cyl Turbo 9A),37600,35870,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
212,39,2023,SLT,SLT 4dr SUV (2.0L 4cyl Turbo 9A),39600,37778,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
213,39,2023,Denali,Denali 4dr SUV (3.6L 6cyl 9A),47100,44933,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 39, 'make_id': 8, 'name': 'Acadia', 'make': {'id': 8, 'name': 'GMC'}}"
